overallIndex,name,browseNodeID,Level,Category Path,Book1Rank,Book100Rank,nLast30Days,top100URL,last30URL,preordersURL,parentName,parentBrowseNodeID,topLevelCategoryName,fullName,alsoKnownAs
1581,Midwest,156859011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Regional > Midwest",74475,3943748,4,https://amazon.com/Best-Sellers-Kindle-Store-Midwest-Region-Gardening/zgbs/digital-text/156859011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156859011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156859011,p_n_date:1249102011",Regional,156856011,"Crafts, Hobbies & Home",Midwest Region Gardening,
1582,New England,156860011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Regional > New England",263273,5000048,2,https://amazon.com/Best-Sellers-Kindle-Store-New-England-Gardening/zgbs/digital-text/156860011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156860011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156860011,p_n_date:1249102011",Regional,156856011,"Crafts, Hobbies & Home",New England Gardening,
1583,Pacific Northwest,156861011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Regional > Pacific Northwest",160224,4925267,3,https://amazon.com/Best-Sellers-Kindle-Store-Pacific-Northwest-Gardening/zgbs/digital-text/156861011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156861011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156861011,p_n_date:1249102011",Regional,156856011,"Crafts, Hobbies & Home",Pacific Northwest Gardening,
1584,South,156862011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Regional > South",165631,2749782,1,https://amazon.com/Best-Sellers-Kindle-Store-South-Region-Gardening/zgbs/digital-text/156862011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156862011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156862011,p_n_date:1249102011",Regional,156856011,"Crafts, Hobbies & Home",South Region Gardening,
1585,Southwest,156863011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Regional > Southwest",360383,5207610,1,https://amazon.com/Best-Sellers-Kindle-Store-Southwest-Gardening/zgbs/digital-text/156863011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156863011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156863011,p_n_date:1249102011",Regional,156856011,"Crafts, Hobbies & Home",Southwest Gardening,
1586,West,156864011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Regional > West",214719,4318457,2,https://amazon.com/Best-Sellers-Kindle-Store-West-Region-Gardening/zgbs/digital-text/156864011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156864011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156864011,p_n_date:1249102011",Regional,156856011,"Crafts, Hobbies & Home",West Region Gardening,
1566,Shade,156865011,3,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Shade",160224,4276763,32,https://amazon.com/Best-Sellers-Kindle-Store-Shade-Gardening/zgbs/digital-text/156865011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156865011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156865011,p_n_date:1249102011",Gardening & Horticulture,156828011,"Crafts, Hobbies & Home",Shade Gardening,
1567,Shrubs,156866011,3,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Shrubs",235413,2158405,74,https://amazon.com/Best-Sellers-Kindle-Store-Shrub-Gardening-Horticulture/zgbs/digital-text/156866011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156866011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156866011,p_n_date:1249102011",Gardening & Horticulture,156828011,"Crafts, Hobbies & Home",Shrub Gardening & Horticulture,
1568,Techniques,156867011,3,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Techniques",23818,219220,269,https://amazon.com/Best-Sellers-Kindle-Store-Gardening-Horticulture-Techniques/zgbs/digital-text/156867011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156867011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156867011,p_n_date:1249102011",Gardening & Horticulture,156828011,"Crafts, Hobbies & Home",Gardening & Horticulture Techniques,
1587,Container Gardening,156868011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Techniques > Container Gardening",25189,641425,92,https://amazon.com/Best-Sellers-Kindle-Store-Container-Gardening/zgbs/digital-text/156868011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156868011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156868011,p_n_date:1249102011",Techniques,156867011,"Crafts, Hobbies & Home",Container Gardening,
1588,Organic & Sustainable,156870011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Techniques > Organic & Sustainable",39362,375515,114,https://amazon.com/Best-Sellers-Kindle-Store-Organic-Sustainable-Gardening-Horticulture-eBooks/zgbs/digital-text/156870011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156870011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156870011,p_n_date:1249102011",Techniques,156867011,"Crafts, Hobbies & Home",Organic & Sustainable Gardening & Horticulture eBooks,
1589,Topiary,156871011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Techniques > Topiary",188236,5138366,0,https://amazon.com/Best-Sellers-Kindle-Store-Topiary-Gardening-Horticulture/zgbs/digital-text/156871011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156871011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156871011,p_n_date:1249102011",Techniques,156867011,"Crafts, Hobbies & Home",Topiary Gardening & Horticulture,
1590,Urban,156872011,4,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Techniques > Urban",82480,767675,33,https://amazon.com/Best-Sellers-Kindle-Store-Urban-Gardening/zgbs/digital-text/156872011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156872011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156872011,p_n_date:1249102011",Techniques,156867011,"Crafts, Hobbies & Home",Urban Gardening,
1569,Trees,156873011,3,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Trees",132198,1157719,44,https://amazon.com/Best-Sellers-Kindle-Store-Gardening-Horticulture-Trees/zgbs/digital-text/156873011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156873011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156873011,p_n_date:1249102011",Gardening & Horticulture,156828011,"Crafts, Hobbies & Home",Gardening & Horticulture Trees,
1570,Vegetables,156874011,3,"Kindle eBooks > Crafts, Hobbies & Home > Gardening & Horticulture > Vegetables",23818,320504,165,https://amazon.com/Best-Sellers-Kindle-Store-Gardening-Horticulture-Vegetables/zgbs/digital-text/156874011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156874011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156874011,p_n_date:1249102011",Gardening & Horticulture,156828011,"Crafts, Hobbies & Home",Gardening & Horticulture Vegetables,
1421,Home Design,156875011,2,"Kindle eBooks > Crafts, Hobbies & Home > Home Design",46979,264113,243,https://amazon.com/Best-Sellers-Kindle-Store-Home-Design/zgbs/digital-text/156875011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156875011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156875011,p_n_date:1249102011","Crafts, Hobbies & Home",156699011,"Crafts, Hobbies & Home",Home Design,
1591,Buildings & Construction,156876011,3,"Kindle eBooks > Crafts, Hobbies & Home > Home Design > Buildings & Construction",121099,754590,88,https://amazon.com/Best-Sellers-Kindle-Store-Home-Design-Buildings-Construction/zgbs/digital-text/156876011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156876011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156876011,p_n_date:1249102011",Home Design,156875011,"Crafts, Hobbies & Home",Home Design Buildings & Construction,
1592,Design & Construction,156877011,3,"Kindle eBooks > Crafts, Hobbies & Home > Home Design > Design & Construction",46527,514589,47,https://amazon.com/Best-Sellers-Kindle-Store-Home-Design-Construction/zgbs/digital-text/156877011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156877011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156877011,p_n_date:1249102011",Home Design,156875011,"Crafts, Hobbies & Home",Home Design & Construction,
1593,House Plans,156879011,3,"Kindle eBooks > Crafts, Hobbies & Home > Home Design > House Plans",103171,1018805,45,https://amazon.com/Best-Sellers-Kindle-Store-Home-Design-House-Plans/zgbs/digital-text/156879011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156879011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156879011,p_n_date:1249102011",Home Design,156875011,"Crafts, Hobbies & Home",Home Design House Plans,
1594,Remodeling & Renovation,156880011,3,"Kindle eBooks > Crafts, Hobbies & Home > Home Design > Remodeling & Renovation",46979,753901,30,https://amazon.com/Best-Sellers-Kindle-Store-Home-Design-Remodeling-Renovation/zgbs/digital-text/156880011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156880011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156880011,p_n_date:1249102011",Home Design,156875011,"Crafts, Hobbies & Home",Home Design Remodeling & Renovation,
1595,Bathrooms,156881011,4,"Kindle eBooks > Crafts, Hobbies & Home > Home Design > Remodeling & Renovation > Bathrooms",281894,,0,https://amazon.com/Best-Sellers-Kindle-Store-Bathroom-Remodeling/zgbs/digital-text/156881011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156881011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156881011,p_n_date:1249102011",Remodeling & Renovation,156880011,"Crafts, Hobbies & Home",Bathroom Remodeling,
1596,Children's Rooms,156882011,4,"Kindle eBooks > Crafts, Hobbies & Home > Home Design > Remodeling & Renovation > Children's Rooms",408715,,1,https://amazon.com/Best-Sellers-Kindle-Store-Childrens-Room-Remodeling-Renovation/zgbs/digital-text/156882011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156882011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156882011,p_n_date:1249102011",Remodeling & Renovation,156880011,"Crafts, Hobbies & Home",Children's Room Remodeling & Renovation,
1597,Energy Efficiency,156883011,4,"Kindle eBooks > Crafts, Hobbies & Home > Home Design > Remodeling & Renovation > Energy Efficiency",127127,4319310,5,https://amazon.com/Best-Sellers-Kindle-Store-Energy-Efficient-Home-Design/zgbs/digital-text/156883011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156883011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156883011,p_n_date:1249102011",Remodeling & Renovation,156880011,"Crafts, Hobbies & Home",Energy Efficient Home Design,
1598,Kitchens,156885011,4,"Kindle eBooks > Crafts, Hobbies & Home > Home Design > Remodeling & Renovation > Kitchens",216344,,1,https://amazon.com/Best-Sellers-Kindle-Store-Kitchen-Remodeling-Renovation/zgbs/digital-text/156885011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156885011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156885011,p_n_date:1249102011",Remodeling & Renovation,156880011,"Crafts, Hobbies & Home",Kitchen Remodeling & Renovation,
1422,How-to & Home Improvements,156886011,2,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements",5531,109000,497,https://amazon.com/Best-Sellers-Kindle-Store-How-to-Home-Improvement/zgbs/digital-text/156886011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156886011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156886011,p_n_date:1249102011","Crafts, Hobbies & Home",156699011,"Crafts, Hobbies & Home",How-to & Home Improvement,
1599,Carpentry,156887011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Carpentry",42323,695679,34,https://amazon.com/Best-Sellers-Kindle-Store-Home-Carpentry/zgbs/digital-text/156887011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156887011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156887011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Home Carpentry,
1600,"Cleaning, Caretaking & Relocating",156888011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Cleaning, Caretaking & Relocating",9801,222735,90,https://amazon.com/Best-Sellers-Kindle-Store-Cleaning-Caretaking-Relocating-How-to/zgbs/digital-text/156888011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156888011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156888011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home","Cleaning, Caretaking & Relocating How-to",
1601,Do-It-Yourself,156889011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Do-It-Yourself",5275,273953,185,https://amazon.com/Best-Sellers-Kindle-Store-Do-It-Yourself-Home-Improvement/zgbs/digital-text/156889011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156889011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156889011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Do-It-Yourself Home Improvement,
1602,Electrical,156890011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Electrical",46979,1104210,31,https://amazon.com/Best-Sellers-Kindle-Store-Electrical-Home-Improvement/zgbs/digital-text/156890011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156890011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156890011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Electrical Home Improvement,
1603,Energy,18623130011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Energy",93648,2319841,15,https://amazon.com/Best-Sellers-Kindle-Store-Home-Energy/zgbs/digital-text/18623130011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A18623130011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A18623130011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Home Energy,
1604,Estimating,156891011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Estimating",121099,,3,https://amazon.com/Best-Sellers-Kindle-Store-Estimating-How-to-Home-Improvement/zgbs/digital-text/156891011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156891011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156891011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Estimating How-to & Home Improvement,
1605,Furniture,156892011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Furniture",102459,1953496,82,https://amazon.com/Best-Sellers-Kindle-Store-Furniture-How-to-Home-Improvement/zgbs/digital-text/156892011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156892011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156892011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Furniture How-to & Home Improvement,
1606,Hand Tools,156893011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Hand Tools",30486,1533084,33,https://amazon.com/Best-Sellers-Kindle-Store-Hand-Tools/zgbs/digital-text/156893011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156893011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156893011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Hand Tools,
1607,"Heating, Ventilation &  Air Conditioning",156894011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Heating, Ventilation &  Air Conditioning",127944,4672880,11,https://amazon.com/Best-Sellers-Kindle-Store-Heating-Air-Conditioning-How-to/zgbs/digital-text/156894011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156894011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156894011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Heating & Air Conditioning How-to,
1608,Household Hints,156896011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Household Hints",82461,1604942,54,https://amazon.com/Best-Sellers-Kindle-Store-Household-Hints/zgbs/digital-text/156896011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156896011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156896011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Household Hints,
1609,Maintenance & Repair,156895011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Maintenance & Repair",5275,727246,62,https://amazon.com/Best-Sellers-Kindle-Store-Home-Maintenance-Repair/zgbs/digital-text/156895011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156895011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156895011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Home Maintenance & Repair,
1610,Masonry,156897011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Masonry",106483,2488572,70,https://amazon.com/Best-Sellers-Kindle-Store-Masonry-Home-Improvement/zgbs/digital-text/156897011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156897011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156897011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Masonry Home Improvement,
1611,Moving & Relocation,18623131011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Moving & Relocation",71665,3963083,15,https://amazon.com/Best-Sellers-Kindle-Store-Moving-Relocation/zgbs/digital-text/18623131011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A18623131011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A18623131011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Moving & Relocation,
1612,Plumbing & Household Automation,156898011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Plumbing & Household Automation",165629,2008963,31,https://amazon.com/Best-Sellers-Kindle-Store-Plumbing-Household-Automation/zgbs/digital-text/156898011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156898011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156898011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Plumbing & Household Automation,
1613,Power Tools,156899011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Power Tools",63813,2357495,19,https://amazon.com/Best-Sellers-Kindle-Store-Power-Tools/zgbs/digital-text/156899011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156899011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156899011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Power Tools,
1614,Reference,156900011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Reference",5275,728547,12,https://amazon.com/Best-Sellers-Kindle-Store-Reference-How-to-Home-Improvement/zgbs/digital-text/156900011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156900011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156900011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Reference How-to & Home Improvement,
1615,Roofing,156901011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Roofing",124256,,3,https://amazon.com/Best-Sellers-Kindle-Store-Roofing-Home-Remodeling/zgbs/digital-text/156901011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156901011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156901011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Roofing Home Remodeling,
1616,Small Appliance Repair,156902011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Small Appliance Repair",185968,,7,https://amazon.com/Best-Sellers-Kindle-Store-Small-Appliance-Repair-How-to/zgbs/digital-text/156902011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156902011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156902011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Small Appliance Repair How-to,
1617,Small Spaces,14530440011,3,"Kindle eBooks > Crafts, Hobbies & Home > How-to & Home Improvements > Small Spaces",78945,1533183,23,https://amazon.com/Best-Sellers-Kindle-Store-Small-Space-Home-Improvements/zgbs/digital-text/14530440011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A14530440011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A14530440011,p_n_date:1249102011",How-to & Home Improvements,156886011,"Crafts, Hobbies & Home",Small Space Home Improvements,
1423,Interior Design,156903011,2,"Kindle eBooks > Crafts, Hobbies & Home > Interior Design",11245,216537,147,https://amazon.com/Best-Sellers-Kindle-Store-Home-Interior-Design/zgbs/digital-text/156903011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156903011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156903011,p_n_date:1249102011","Crafts, Hobbies & Home",156699011,"Crafts, Hobbies & Home",Home Interior Design,
1618,Decorating & Furnishings,156904011,3,"Kindle eBooks > Crafts, Hobbies & Home > Interior Design > Decorating & Furnishings",11626,288966,38,https://amazon.com/Best-Sellers-Kindle-Store-Decorating-Furnishings/zgbs/digital-text/156904011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156904011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156904011,p_n_date:1249102011",Interior Design,156903011,"Crafts, Hobbies & Home",Decorating & Furnishings,
1619,Decoration & Ornament,156905011,3,"Kindle eBooks > Crafts, Hobbies & Home > Interior Design > Decoration & Ornament",94900,1235615,45,https://amazon.com/Best-Sellers-Kindle-Store-Interior-Design-Decoration-Ornament/zgbs/digital-text/156905011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156905011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156905011,p_n_date:1249102011",Interior Design,156903011,"Crafts, Hobbies & Home",Interior Design Decoration & Ornament,
1620,Floors,156906011,3,"Kindle eBooks > Crafts, Hobbies & Home > Interior Design > Floors",916786,,1,https://amazon.com/Best-Sellers-Kindle-Store-Interior-Design-Floors/zgbs/digital-text/156906011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156906011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156906011,p_n_date:1249102011",Interior Design,156903011,"Crafts, Hobbies & Home",Interior Design Floors,
1621,Lighting,156908011,3,"Kindle eBooks > Crafts, Hobbies & Home > Interior Design > Lighting",263877,4336191,4,https://amazon.com/Best-Sellers-Kindle-Store-Interior-Design-Lighting/zgbs/digital-text/156908011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156908011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156908011,p_n_date:1249102011",Interior Design,156903011,"Crafts, Hobbies & Home",Interior Design Lighting,
1622,Painting & Wallpapering,156909011,3,"Kindle eBooks > Crafts, Hobbies & Home > Interior Design > Painting & Wallpapering",180465,,11,https://amazon.com/Best-Sellers-Kindle-Store-Interior-Design-Painting-Wallpapering/zgbs/digital-text/156909011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156909011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156909011,p_n_date:1249102011",Interior Design,156903011,"Crafts, Hobbies & Home",Interior Design Painting & Wallpapering,
1623,Professional Reference,156910011,3,"Kindle eBooks > Crafts, Hobbies & Home > Interior Design > Professional Reference",180465,,1,https://amazon.com/Best-Sellers-Kindle-Store-Interior-Design-Professional-Reference/zgbs/digital-text/156910011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156910011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156910011,p_n_date:1249102011",Interior Design,156903011,"Crafts, Hobbies & Home",Interior Design Professional Reference,
1624,Upholstery & Fabrics,156912011,3,"Kindle eBooks > Crafts, Hobbies & Home > Interior Design > Upholstery & Fabrics",251994,,0,https://amazon.com/Best-Sellers-Kindle-Store-Interior-Design-Upholstery-Fabrics/zgbs/digital-text/156912011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156912011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156912011,p_n_date:1249102011",Interior Design,156903011,"Crafts, Hobbies & Home",Interior Design Upholstery & Fabrics,
1625,Windows,156913011,3,"Kindle eBooks > Crafts, Hobbies & Home > Interior Design > Windows",195820,,1,https://amazon.com/Best-Sellers-Kindle-Store-Interior-Design-Windows/zgbs/digital-text/156913011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156913011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156913011,p_n_date:1249102011",Interior Design,156903011,"Crafts, Hobbies & Home",Interior Design Windows,
1424,Weddings,156914011,2,"Kindle eBooks > Crafts, Hobbies & Home > Weddings",178855,1034757,83,https://amazon.com/Best-Sellers-Kindle-Store-Weddings/zgbs/digital-text/156914011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A156914011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A156914011,p_n_date:1249102011","Crafts, Hobbies & Home",156699011,"Crafts, Hobbies & Home",Weddings,
8,Education & Teaching,158125011,1,Kindle eBooks > Education & Teaching,3183,67908,7000,https://amazon.com/Best-Sellers-Kindle-Store-Education-Teaching/zgbs/digital-text/158125011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A158125011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A158125011,p_n_date:1249102011",Kindle eBooks,154606011,Kindle eBooks,Education & Teaching,Kindle eBooks > Nonfiction > Education & Teaching
1626,Childhood Education,9154414011,2,Kindle eBooks > Education & Teaching > Childhood Education,26543,278384,445,https://amazon.com/Best-Sellers-Kindle-Store-Childhood-Education-Reference/zgbs/digital-text/9154414011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A9154414011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A9154414011,p_n_date:1249102011",Education & Teaching,158125011,Education & Teaching,Childhood Education & Reference,
1631,Elementary School,157398011,3,Kindle eBooks > Education & Teaching > Childhood Education > Elementary School,45886,339652,275,https://amazon.com/Best-Sellers-Kindle-Store-Elementary-School/zgbs/digital-text/157398011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157398011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157398011,p_n_date:1249102011",Childhood Education,9154414011,Education & Teaching,Elementary School,
